,ElectionDate,PartyCode,PartyName,RaceCode,OfficeDesc,CountyCode,CountyName,Juris1num,Juris2num,Precincts,PrecinctsReporting,CanNameLast,CanNameFirst,CanNameMiddle,CanVotes,election_year,election_type,election_stage,election_type_OG,TotalCanVotes,MaxVotesInRace,Won,RaceVoterPool,TotalCanVotes_County,RaceVoterPool_County
19027,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,NAS,Nassau,999,999.0,16,16,Wohlsifer,Bill,,956,2014,General,general,General,169394.0,3222524.0,0,5849235,956.0,30344
19028,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,OKA,Okaloosa,999,999.0,52,52,Wohlsifer,Bill,,2354,2014,General,general,General,169394.0,3222524.0,0,5849235,2354.0,60200
19029,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,OKE,Okeechobee,999,999.0,11,11,Wohlsifer,Bill,,261,2014,General,general,General,169394.0,3222524.0,0,5849235,261.0,8768
19030,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,ORA,Orange,999,999.0,227,227,Wohlsifer,Bill,,9157,2014,General,general,General,169394.0,3222524.0,0,5849235,9157.0,301383
19031,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,OSC,Osceola,999,999.0,81,81,Wohlsifer,Bill,,1884,2014,General,general,General,169394.0,3222524.0,0,5849235,1884.0,67455
19032,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,PAL,Palm Beach,999,999.0,762,762,Wohlsifer,Bill,,7723,2014,General,general,General,169394.0,3222524.0,0,5849235,7723.0,412350
19033,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,PAS,Pasco,999,999.0,111,111,Wohlsifer,Bill,,6399,2014,General,general,General,169394.0,3222524.0,0,5849235,6399.0,159732
19034,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,PIN,Pinellas,999,999.0,297,297,Wohlsifer,Bill,,13386,2014,General,general,General,169394.0,3222524.0,0,5849235,13386.0,347555
19035,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,POL,Polk,999,999.0,167,167,Wohlsifer,Bill,,6226,2014,General,general,General,169394.0,3222524.0,0,5849235,6226.0,190498
19036,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,PUT,Putnam,999,999.0,39,39,Wohlsifer,Bill,,674,2014,General,general,General,169394.0,3222524.0,0,5849235,674.0,22501
19037,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,SAN,Santa Rosa,999,999.0,41,41,Wohlsifer,Bill,,2153,2014,General,general,General,169394.0,3222524.0,0,5849235,2153.0,52606
19038,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,SAR,Sarasota,999,999.0,99,99,Wohlsifer,Bill,,4696,2014,General,general,General,169394.0,3222524.0,0,5849235,4696.0,158523
19039,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,SEM,Seminole,999,999.0,80,80,Wohlsifer,Bill,,5363,2014,General,general,General,169394.0,3222524.0,0,5849235,5363.0,141941
19040,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,STJ,St. Johns,999,999.0,46,46,Wohlsifer,Bill,,2573,2014,General,general,General,169394.0,3222524.0,0,5849235,2573.0,85379
19041,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,STL,St. Lucie,999,999.0,0,0,Wohlsifer,Bill,,2643,2014,General,general,General,169394.0,3222524.0,0,5849235,2643.0,87896
19042,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,SUM,Sumter,999,999.0,29,29,Wohlsifer,Bill,,759,2014,General,general,General,169394.0,3222524.0,0,5849235,759.0,54837
19043,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,SUW,Suwannee,999,999.0,16,16,Wohlsifer,Bill,,359,2014,General,general,General,169394.0,3222524.0,0,5849235,359.0,12703
19044,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,TAY,Taylor,999,999.0,0,0,Wohlsifer,Bill,,173,2014,General,general,General,169394.0,3222524.0,0,5849235,173.0,6602
19045,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,UNI,Union,999,999.0,8,8,Wohlsifer,Bill,,127,2014,General,general,General,169394.0,3222524.0,0,5849235,127.0,4908
19046,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,VOL,Volusia,999,999.0,125,125,Wohlsifer,Bill,,5761,2014,General,general,General,169394.0,3222524.0,0,5849235,5761.0,173181
19047,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,WAK,Wakulla,999,999.0,12,12,Wohlsifer,Bill,,474,2014,General,general,General,169394.0,3222524.0,0,5849235,474.0,11405
19048,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,WAL,Walton,999,999.0,21,21,Wohlsifer,Bill,,890,2014,General,general,General,169394.0,3222524.0,0,5849235,890.0,20230
19049,11/4/2014,LPF,Libertarian Party of Florida,ATG,Attorney General,WAS,Washington,999,999.0,16,16,Wohlsifer,Bill,,373,2014,General,general,General,169394.0,3222524.0,0,5849235,373.0,8199
19050,11/4/2014,REP,Republican,CFO,Chief Financial Officer,ALA,Alachua,999,999.0,63,63,Atwater,Jeff,,35784,2014,General,general,General,3353897.0,3353897.0,1,5691624,35784.0,75192
19051,11/4/2014,REP,Republican,CFO,Chief Financial Officer,BAK,Baker,999,999.0,9,9,Atwater,Jeff,,6504,2014,General,general,General,3353897.0,3353897.0,1,5691624,6504.0,8179
19052,11/4/2014,REP,Republican,CFO,Chief Financial Officer,BAY,Bay,999,999.0,44,44,Atwater,Jeff,,43101,2014,General,general,General,3353897.0,3353897.0,1,5691624,43101.0,55902
19053,11/4/2014,REP,Republican,CFO,Chief Financial Officer,BRA,Bradford,999,999.0,14,14,Atwater,Jeff,,6080,2014,General,general,General,3353897.0,3353897.0,1,5691624,6080.0,8157
19054,11/4/2014,REP,Republican,CFO,Chief Financial Officer,BRE,Brevard,999,999.0,163,163,Atwater,Jeff,,134977,2014,General,general,General,3353897.0,3353897.0,1,5691624,134977.0,210342
19055,11/4/2014,REP,Republican,CFO,Chief Financial Officer,BRO,Broward,999,999.0,577,577,Atwater,Jeff,,170698,2014,General,general,General,3353897.0,3353897.0,1,5691624,170698.0,449620
19056,11/4/2014,REP,Republican,CFO,Chief Financial Officer,CAL,Calhoun,999,999.0,11,11,Atwater,Jeff,,2977,2014,General,general,General,3353897.0,3353897.0,1,5691624,2977.0,4098
19057,11/4/2014,REP,Republican,CFO,Chief Financial Officer,CHA,Charlotte,999,999.0,69,69,Atwater,Jeff,,39759,2014,General,general,General,3353897.0,3353897.0,1,5691624,39759.0,62427
19058,11/4/2014,REP,Republican,CFO,Chief Financial Officer,CIT,Citrus,999,999.0,0,0,Atwater,Jeff,,39597,2014,General,general,General,3353897.0,3353897.0,1,5691624,39597.0,56776
19059,11/4/2014,REP,Republican,CFO,Chief Financial Officer,CLA,Clay,999,999.0,47,47,Atwater,Jeff,,52753,2014,General,general,General,3353897.0,3353897.0,1,5691624,52753.0,66338
19060,11/4/2014,REP,Republican,CFO,Chief Financial Officer,CLL,Collier,999,999.0,58,58,Atwater,Jeff,,78877,2014,General,general,General,3353897.0,3353897.0,1,5691624,78877.0,108727
19061,11/4/2014,REP,Republican,CFO,Chief Financial Officer,CLM,Columbia,999,999.0,0,0,Atwater,Jeff,,12809,2014,General,general,General,3353897.0,3353897.0,1,5691624,12809.0,17895
19062,11/4/2014,REP,Republican,CFO,Chief Financial Officer,DES,DeSoto,999,999.0,15,15,Atwater,Jeff,,4389,2014,General,general,General,3353897.0,3353897.0,1,5691624,4389.0,7067
19063,11/4/2014,REP,Republican,CFO,Chief Financial Officer,DIX,Dixie,999,999.0,10,10,Atwater,Jeff,,3521,2014,General,general,General,3353897.0,3353897.0,1,5691624,3521.0,5144
19064,11/4/2014,REP,Republican,CFO,Chief Financial Officer,DUV,Duval,999,999.0,199,199,Atwater,Jeff,,159332,2014,General,general,General,3353897.0,3353897.0,1,5691624,159332.0,263540
19065,11/4/2014,REP,Republican,CFO,Chief Financial Officer,ESC,Escambia,999,999.0,79,79,Atwater,Jeff,,64158,2014,General,general,General,3353897.0,3353897.0,1,5691624,64158.0,95866
19066,11/4/2014,REP,Republican,CFO,Chief Financial Officer,FLA,Flagler,999,999.0,23,23,Atwater,Jeff,,21900,2014,General,general,General,3353897.0,3353897.0,1,5691624,21900.0,36159
19067,11/4/2014,REP,Republican,CFO,Chief Financial Officer,FRA,Franklin,999,999.0,8,8,Atwater,Jeff,,2701,2014,General,general,General,3353897.0,3353897.0,1,5691624,2701.0,4121
19068,11/4/2014,REP,Republican,CFO,Chief Financial Officer,GAD,Gadsden,999,999.0,25,25,Atwater,Jeff,,5958,2014,General,general,General,3353897.0,3353897.0,1,5691624,5958.0,17187
19069,11/4/2014,REP,Republican,CFO,Chief Financial Officer,GIL,Gilchrist,999,999.0,10,10,Atwater,Jeff,,4262,2014,General,general,General,3353897.0,3353897.0,1,5691624,4262.0,5768
19070,11/4/2014,REP,Republican,CFO,Chief Financial Officer,GLA,Glades,999,999.0,13,13,Atwater,Jeff,,1906,2014,General,general,General,3353897.0,3353897.0,1,5691624,1906.0,2947
19071,11/4/2014,REP,Republican,CFO,Chief Financial Officer,GUL,Gulf,999,999.0,9,9,Atwater,Jeff,,3701,2014,General,general,General,3353897.0,3353897.0,1,5691624,3701.0,5068
19072,11/4/2014,REP,Republican,CFO,Chief Financial Officer,HAM,Hamilton,999,999.0,8,8,Atwater,Jeff,,2151,2014,General,general,General,3353897.0,3353897.0,1,5691624,2151.0,3618
19073,11/4/2014,REP,Republican,CFO,Chief Financial Officer,HAR,Hardee,999,999.0,12,12,Atwater,Jeff,,3876,2014,General,general,General,3353897.0,3353897.0,1,5691624,3876.0,5286
19074,11/4/2014,REP,Republican,CFO,Chief Financial Officer,HEN,Hendry,999,999.0,10,10,Atwater,Jeff,,3979,2014,General,general,General,3353897.0,3353897.0,1,5691624,3979.0,6476
19075,11/4/2014,REP,Republican,CFO,Chief Financial Officer,HER,Hernando,999,999.0,37,37,Atwater,Jeff,,40491,2014,General,general,General,3353897.0,3353897.0,1,5691624,40491.0,62318
19076,11/4/2014,REP,Republican,CFO,Chief Financial Officer,HIG,Highlands,999,999.0,25,25,Atwater,Jeff,,22239,2014,General,general,General,3353897.0,3353897.0,1,5691624,22239.0,31262
19077,11/4/2014,REP,Republican,CFO,Chief Financial Officer,HIL,Hillsborough,999,999.0,347,347,Atwater,Jeff,,212280,2014,General,general,General,3353897.0,3353897.0,1,5691624,212280.0,357770
19078,11/4/2014,REP,Republican,CFO,Chief Financial Officer,HOL,Holmes,999,999.0,8,8,Atwater,Jeff,,4591,2014,General,general,General,3353897.0,3353897.0,1,5691624,4591.0,5578
19079,11/4/2014,REP,Republican,CFO,Chief Financial Officer,IND,Indian River,999,999.0,37,37,Atwater,Jeff,,34574,2014,General,general,General,3353897.0,3353897.0,1,5691624,34574.0,50527
19080,11/4/2014,REP,Republican,CFO,Chief Financial Officer,JAC,Jackson,999,999.0,0,0,Atwater,Jeff,,9900,2014,General,general,General,3353897.0,3353897.0,1,5691624,9900.0,14885
19081,11/4/2014,REP,Republican,CFO,Chief Financial Officer,JEF,Jefferson,999,999.0,0,0,Atwater,Jeff,,3209,2014,General,general,General,3353897.0,3353897.0,1,5691624,3209.0,6163
19082,11/4/2014,REP,Republican,CFO,Chief Financial Officer,LAF,Lafayette,999,999.0,5,5,Atwater,Jeff,,1929,2014,General,general,General,3353897.0,3353897.0,1,5691624,1929.0,2518
19083,11/4/2014,REP,Republican,CFO,Chief Financial Officer,LAK,Lake,999,999.0,104,104,Atwater,Jeff,,73125,2014,General,general,General,3353897.0,3353897.0,1,5691624,73125.0,108934
19084,11/4/2014,REP,Republican,CFO,Chief Financial Officer,LEE,Lee,999,999.0,127,127,Atwater,Jeff,,130929,2014,General,general,General,3353897.0,3353897.0,1,5691624,130929.0,194528
19085,11/4/2014,REP,Republican,CFO,Chief Financial Officer,LEO,Leon,999,999.0,132,132,Atwater,Jeff,,50270,2014,General,general,General,3353897.0,3353897.0,1,5691624,50270.0,104078
19086,11/4/2014,REP,Republican,CFO,Chief Financial Officer,LEV,Levy,999,999.0,0,0,Atwater,Jeff,,8919,2014,General,general,General,3353897.0,3353897.0,1,5691624,8919.0,12951
19087,11/4/2014,REP,Republican,CFO,Chief Financial Officer,LIB,Liberty,999,999.0,8,8,Atwater,Jeff,,1746,2014,General,general,General,3353897.0,3353897.0,1,5691624,1746.0,2558
19088,11/4/2014,REP,Republican,CFO,Chief Financial Officer,MAD,Madison,999,999.0,11,11,Atwater,Jeff,,3393,2014,General,general,General,3353897.0,3353897.0,1,5691624,3393.0,6210
19089,11/4/2014,REP,Republican,CFO,Chief Financial Officer,MAN,Manatee,999,999.0,70,70,Atwater,Jeff,,76037,2014,General,general,General,3353897.0,3353897.0,1,5691624,76037.0,115944
19090,11/4/2014,REP,Republican,CFO,Chief Financial Officer,MRN,Marion,999,999.0,0,0,Atwater,Jeff,,75648,2014,General,general,General,3353897.0,3353897.0,1,5691624,75648.0,116038
19091,11/4/2014,REP,Republican,CFO,Chief Financial Officer,MRT,Martin,999,999.0,31,31,Atwater,Jeff,,41518,2014,General,general,General,3353897.0,3353897.0,1,5691624,41518.0,59338
19092,11/4/2014,REP,Republican,CFO,Chief Financial Officer,DAD,Miami_Dade,999,999.0,0,0,Atwater,Jeff,,223405,2014,General,general,General,3353897.0,3353897.0,1,5691624,223405.0,484298
19093,11/4/2014,REP,Republican,CFO,Chief Financial Officer,MON,Monroe,999,999.0,0,0,Atwater,Jeff,,14997,2014,General,general,General,3353897.0,3353897.0,1,5691624,14997.0,26825
19094,11/4/2014,REP,Republican,CFO,Chief Financial Officer,NAS,Nassau,999,999.0,16,16,Atwater,Jeff,,23244,2014,General,general,General,3353897.0,3353897.0,1,5691624,23244.0,29531
19095,11/4/2014,REP,Republican,CFO,Chief Financial Officer,OKA,Okaloosa,999,999.0,52,52,Atwater,Jeff,,47937,2014,General,general,General,3353897.0,3353897.0,1,5691624,47937.0,59435
19096,11/4/2014,REP,Republican,CFO,Chief Financial Officer,OKE,Okeechobee,999,999.0,11,11,Atwater,Jeff,,5942,2014,General,general,General,3353897.0,3353897.0,1,5691624,5942.0,8654
19097,11/4/2014,REP,Republican,CFO,Chief Financial Officer,ORA,Orange,999,999.0,227,227,Atwater,Jeff,,150113,2014,General,general,General,3353897.0,3353897.0,1,5691624,150113.0,288332
19098,11/4/2014,REP,Republican,CFO,Chief Financial Officer,OSC,Osceola,999,999.0,81,81,Atwater,Jeff,,33468,2014,General,general,General,3353897.0,3353897.0,1,5691624,33468.0,65356
19099,11/4/2014,REP,Republican,CFO,Chief Financial Officer,PAL,Palm Beach,999,999.0,762,762,Atwater,Jeff,,209392,2014,General,general,General,3353897.0,3353897.0,1,5691624,209392.0,404730
19100,11/4/2014,REP,Republican,CFO,Chief Financial Officer,PAS,Pasco,999,999.0,111,111,Atwater,Jeff,,101163,2014,General,general,General,3353897.0,3353897.0,1,5691624,101163.0,155483
19101,11/4/2014,REP,Republican,CFO,Chief Financial Officer,PIN,Pinellas,999,999.0,297,297,Atwater,Jeff,,197426,2014,General,general,General,3353897.0,3353897.0,1,5691624,197426.0,329733
19102,11/4/2014,REP,Republican,CFO,Chief Financial Officer,POL,Polk,999,999.0,167,167,Atwater,Jeff,,118137,2014,General,general,General,3353897.0,3353897.0,1,5691624,118137.0,188073
19103,11/4/2014,REP,Republican,CFO,Chief Financial Officer,PUT,Putnam,999,999.0,39,39,Atwater,Jeff,,15046,2014,General,general,General,3353897.0,3353897.0,1,5691624,15046.0,22069
19104,11/4/2014,REP,Republican,CFO,Chief Financial Officer,SAN,Santa Rosa,999,999.0,41,41,Atwater,Jeff,,42351,2014,General,general,General,3353897.0,3353897.0,1,5691624,42351.0,52281
19105,11/4/2014,REP,Republican,CFO,Chief Financial Officer,SAR,Sarasota,999,999.0,99,99,Atwater,Jeff,,94606,2014,General,general,General,3353897.0,3353897.0,1,5691624,94606.0,153686
19106,11/4/2014,REP,Republican,CFO,Chief Financial Officer,SEM,Seminole,999,999.0,80,80,Atwater,Jeff,,87566,2014,General,general,General,3353897.0,3353897.0,1,5691624,87566.0,137992
19107,11/4/2014,REP,Republican,CFO,Chief Financial Officer,STJ,St. Johns,999,999.0,46,46,Atwater,Jeff,,62350,2014,General,general,General,3353897.0,3353897.0,1,5691624,62350.0,83105
19108,11/4/2014,REP,Republican,CFO,Chief Financial Officer,STL,St. Lucie,999,999.0,0,0,Atwater,Jeff,,46591,2014,General,general,General,3353897.0,3353897.0,1,5691624,46591.0,85673
19109,11/4/2014,REP,Republican,CFO,Chief Financial Officer,SUM,Sumter,999,999.0,29,29,Atwater,Jeff,,38605,2014,General,general,General,3353897.0,3353897.0,1,5691624,38605.0,52574
19110,11/4/2014,REP,Republican,CFO,Chief Financial Officer,SUW,Suwannee,999,999.0,16,16,Atwater,Jeff,,9138,2014,General,general,General,3353897.0,3353897.0,1,5691624,9138.0,12497
19111,11/4/2014,REP,Republican,CFO,Chief Financial Officer,TAY,Taylor,999,999.0,0,0,Atwater,Jeff,,4396,2014,General,general,General,3353897.0,3353897.0,1,5691624,4396.0,6477
19112,11/4/2014,REP,Republican,CFO,Chief Financial Officer,UNI,Union,999,999.0,8,8,Atwater,Jeff,,3703,2014,General,general,General,3353897.0,3353897.0,1,5691624,3703.0,4863
19113,11/4/2014,REP,Republican,CFO,Chief Financial Officer,VOL,Volusia,999,999.0,125,125,Atwater,Jeff,,98143,2014,General,general,General,3353897.0,3353897.0,1,5691624,98143.0,167182
19114,11/4/2014,REP,Republican,CFO,Chief Financial Officer,WAK,Wakulla,999,999.0,12,12,Atwater,Jeff,,7333,2014,General,general,General,3353897.0,3353897.0,1,5691624,7333.0,11034
19115,11/4/2014,REP,Republican,CFO,Chief Financial Officer,WAL,Walton,999,999.0,21,21,Atwater,Jeff,,16063,2014,General,general,General,3353897.0,3353897.0,1,5691624,16063.0,20111
19116,11/4/2014,REP,Republican,CFO,Chief Financial Officer,WAS,Washington,999,999.0,16,16,Atwater,Jeff,,6234,2014,General,general,General,3353897.0,3353897.0,1,5691624,6234.0,8130
19117,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,ALA,Alachua,999,999.0,63,63,Rankin,William,'Will',39408,2014,General,general,General,2337727.0,3353897.0,0,5691624,39408.0,75192
19118,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,BAK,Baker,999,999.0,9,9,Rankin,William,'Will',1675,2014,General,general,General,2337727.0,3353897.0,0,5691624,1675.0,8179
19119,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,BAY,Bay,999,999.0,44,44,Rankin,William,'Will',12801,2014,General,general,General,2337727.0,3353897.0,0,5691624,12801.0,55902
19120,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,BRA,Bradford,999,999.0,14,14,Rankin,William,'Will',2077,2014,General,general,General,2337727.0,3353897.0,0,5691624,2077.0,8157
19121,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,BRE,Brevard,999,999.0,163,163,Rankin,William,'Will',75365,2014,General,general,General,2337727.0,3353897.0,0,5691624,75365.0,210342
19122,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,BRO,Broward,999,999.0,577,577,Rankin,William,'Will',278922,2014,General,general,General,2337727.0,3353897.0,0,5691624,278922.0,449620
19123,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,CAL,Calhoun,999,999.0,11,11,Rankin,William,'Will',1121,2014,General,general,General,2337727.0,3353897.0,0,5691624,1121.0,4098
19124,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,CHA,Charlotte,999,999.0,69,69,Rankin,William,'Will',22668,2014,General,general,General,2337727.0,3353897.0,0,5691624,22668.0,62427
19125,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,CIT,Citrus,999,999.0,0,0,Rankin,William,'Will',17179,2014,General,general,General,2337727.0,3353897.0,0,5691624,17179.0,56776
19126,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,CLA,Clay,999,999.0,47,47,Rankin,William,'Will',13585,2014,General,general,General,2337727.0,3353897.0,0,5691624,13585.0,66338
19127,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,CLL,Collier,999,999.0,58,58,Rankin,William,'Will',29850,2014,General,general,General,2337727.0,3353897.0,0,5691624,29850.0,108727
19128,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,CLM,Columbia,999,999.0,0,0,Rankin,William,'Will',5086,2014,General,general,General,2337727.0,3353897.0,0,5691624,5086.0,17895
19129,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,DES,DeSoto,999,999.0,15,15,Rankin,William,'Will',2678,2014,General,general,General,2337727.0,3353897.0,0,5691624,2678.0,7067
19130,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,DIX,Dixie,999,999.0,10,10,Rankin,William,'Will',1623,2014,General,general,General,2337727.0,3353897.0,0,5691624,1623.0,5144
19131,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,DUV,Duval,999,999.0,199,199,Rankin,William,'Will',104208,2014,General,general,General,2337727.0,3353897.0,0,5691624,104208.0,263540
19132,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,ESC,Escambia,999,999.0,79,79,Rankin,William,'Will',31708,2014,General,general,General,2337727.0,3353897.0,0,5691624,31708.0,95866
19133,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,FLA,Flagler,999,999.0,23,23,Rankin,William,'Will',14259,2014,General,general,General,2337727.0,3353897.0,0,5691624,14259.0,36159
19134,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,FRA,Franklin,999,999.0,8,8,Rankin,William,'Will',1420,2014,General,general,General,2337727.0,3353897.0,0,5691624,1420.0,4121
19135,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,GAD,Gadsden,999,999.0,25,25,Rankin,William,'Will',11229,2014,General,general,General,2337727.0,3353897.0,0,5691624,11229.0,17187
19136,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,GIL,Gilchrist,999,999.0,10,10,Rankin,William,'Will',1506,2014,General,general,General,2337727.0,3353897.0,0,5691624,1506.0,5768
19137,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,GLA,Glades,999,999.0,13,13,Rankin,William,'Will',1041,2014,General,general,General,2337727.0,3353897.0,0,5691624,1041.0,2947
19138,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,GUL,Gulf,999,999.0,9,9,Rankin,William,'Will',1367,2014,General,general,General,2337727.0,3353897.0,0,5691624,1367.0,5068
19139,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,HAM,Hamilton,999,999.0,8,8,Rankin,William,'Will',1467,2014,General,general,General,2337727.0,3353897.0,0,5691624,1467.0,3618
19140,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,HAR,Hardee,999,999.0,12,12,Rankin,William,'Will',1410,2014,General,general,General,2337727.0,3353897.0,0,5691624,1410.0,5286
19141,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,HEN,Hendry,999,999.0,10,10,Rankin,William,'Will',2497,2014,General,general,General,2337727.0,3353897.0,0,5691624,2497.0,6476
19142,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,HER,Hernando,999,999.0,37,37,Rankin,William,'Will',21827,2014,General,general,General,2337727.0,3353897.0,0,5691624,21827.0,62318
19143,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,HIG,Highlands,999,999.0,25,25,Rankin,William,'Will',9023,2014,General,general,General,2337727.0,3353897.0,0,5691624,9023.0,31262
19144,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,HIL,Hillsborough,999,999.0,347,347,Rankin,William,'Will',145490,2014,General,general,General,2337727.0,3353897.0,0,5691624,145490.0,357770
19145,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,HOL,Holmes,999,999.0,8,8,Rankin,William,'Will',987,2014,General,general,General,2337727.0,3353897.0,0,5691624,987.0,5578
19146,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,IND,Indian River,999,999.0,37,37,Rankin,William,'Will',15953,2014,General,general,General,2337727.0,3353897.0,0,5691624,15953.0,50527
19147,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,JAC,Jackson,999,999.0,0,0,Rankin,William,'Will',4985,2014,General,general,General,2337727.0,3353897.0,0,5691624,4985.0,14885
19148,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,JEF,Jefferson,999,999.0,0,0,Rankin,William,'Will',2954,2014,General,general,General,2337727.0,3353897.0,0,5691624,2954.0,6163
19149,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,LAF,Lafayette,999,999.0,5,5,Rankin,William,'Will',589,2014,General,general,General,2337727.0,3353897.0,0,5691624,589.0,2518
19150,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,LAK,Lake,999,999.0,104,104,Rankin,William,'Will',35809,2014,General,general,General,2337727.0,3353897.0,0,5691624,35809.0,108934
19151,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,LEE,Lee,999,999.0,127,127,Rankin,William,'Will',63599,2014,General,general,General,2337727.0,3353897.0,0,5691624,63599.0,194528
19152,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,LEO,Leon,999,999.0,132,132,Rankin,William,'Will',53808,2014,General,general,General,2337727.0,3353897.0,0,5691624,53808.0,104078
19153,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,LEV,Levy,999,999.0,0,0,Rankin,William,'Will',4032,2014,General,general,General,2337727.0,3353897.0,0,5691624,4032.0,12951
19154,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,LIB,Liberty,999,999.0,8,8,Rankin,William,'Will',812,2014,General,general,General,2337727.0,3353897.0,0,5691624,812.0,2558
19155,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,MAD,Madison,999,999.0,11,11,Rankin,William,'Will',2817,2014,General,general,General,2337727.0,3353897.0,0,5691624,2817.0,6210
19156,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,MAN,Manatee,999,999.0,70,70,Rankin,William,'Will',39907,2014,General,general,General,2337727.0,3353897.0,0,5691624,39907.0,115944
19157,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,MRN,Marion,999,999.0,0,0,Rankin,William,'Will',40390,2014,General,general,General,2337727.0,3353897.0,0,5691624,40390.0,116038
19158,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,MRT,Martin,999,999.0,31,31,Rankin,William,'Will',17820,2014,General,general,General,2337727.0,3353897.0,0,5691624,17820.0,59338
19159,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,DAD,Miami_Dade,999,999.0,0,0,Rankin,William,'Will',260893,2014,General,general,General,2337727.0,3353897.0,0,5691624,260893.0,484298
19160,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,MON,Monroe,999,999.0,0,0,Rankin,William,'Will',11828,2014,General,general,General,2337727.0,3353897.0,0,5691624,11828.0,26825
19161,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,NAS,Nassau,999,999.0,16,16,Rankin,William,'Will',6287,2014,General,general,General,2337727.0,3353897.0,0,5691624,6287.0,29531
19162,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,OKA,Okaloosa,999,999.0,52,52,Rankin,William,'Will',11498,2014,General,general,General,2337727.0,3353897.0,0,5691624,11498.0,59435
19163,11/4/2014,DEM,Democrat,CFO,Chief Financial Officer,OKE,Okeechobee,999,999.0,11,11,Rankin,William,'Will',2712,2014,General,general,General,2337727.0,3353897.0,0,5691624,2712.0,8654
